<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GheymatVazniAr,d,20221115,000000,321032,321617,321032,321469,4049239660
GheymatVazniAr,d,20221116,000000,321495,322192,321299,322187,4106529500
GheymatVazniAr,d,20221119,000000,321820,321820,317466,317466,5308220696
GheymatVazniAr,d,20221120,000000,318167,320099,318167,320096,5729577375
GheymatVazniAr,d,20221121,000000,320487,321157,320487,321000,6912687095
GheymatVazniAr,d,20221122,000000,320914,320914,320566,320785,5825842203
GheymatVazniAr,d,20221123,000000,320934,321604,320934,321362,5155823268
GheymatVazniAr,d,20221126,000000,321556,321817,320911,320912,5213994769
GheymatVazniAr,d,20221127,000000,320880,320880,320348,320454,5023683573
GheymatVazniAr,d,20221128,000000,320614,320943,320614,320943,4911026965
GheymatVazniAr,d,20221129,000000,320942,322278,320942,322278,4918054666
GheymatVazniAr,d,20221130,000000,322483,323251,322483,322999,3888551968
GheymatVazniAr,d,20221203,000000,323044,323416,322942,323074,4059188744
GheymatVazniAr,d,20221204,000000,323202,323532,323085,323085,5357446033
GheymatVazniAr,d,20221205,000000,323168,323249,322120,322120,4511480985
GheymatVazniAr,d,20221206,000000,322126,322126,321163,321163,4960379855
GheymatVazniAr,d,20221207,000000,321496,321496,319664,319665,7208070130
GheymatVazniAr,d,20221210,000000,319523,319523,315289,315289,6152909772
GheymatVazniAr,d,20221211,000000,315292,316573,315292,316571,5763284724
GheymatVazniAr,d,20221212,000000,316686,321131,316686,321127,7419950700
GheymatVazniAr,d,20221213,000000,321757,331410,321757,331406,9024345669
GheymatVazniAr,d,20221214,000000,333154,335914,333154,335574,6401468447
GheymatVazniAr,d,20221217,000000,335459,335459,334698,334929,5832408297
GheymatVazniAr,d,20221218,000000,335570,341836,335570,341835,8079761479
GheymatVazniAr,d,20221219,000000,342017,342985,341708,341987,9426308789
GheymatVazniAr,d,20221220,000000,342018,342018,339979,339979,6776675269
GheymatVazniAr,d,20221221,000000,340095,340954,340095,340915,6185160375
GheymatVazniAr,d,20221224,000000,341953,350440,341953,350439,10103497160
GheymatVazniAr,d,20221225,000000,352523,356264,352523,356260,10776996597
GheymatVazniAr,d,20221226,000000,357002,359188,356169,359184,9453390068
GheymatVazniAr,d,20221228,000000,362009,375342,362009,375342,15175184517
GheymatVazniAr,d,20221231,000000,369083,369083,362396,362396,13499382402
GheymatVazniAr,d,20230101,000000,362002,362701,356377,356442,10681553690
GheymatVazniAr,d,20230102,000000,357555,363047,357555,363032,9614057907
GheymatVazniAr,d,20230103,000000,363949,365179,361723,361723,14545271919
GheymatVazniAr,d,20230104,000000,361196,361196,358881,358942,9460687460
GheymatVazniAr,d,20230107,000000,360141,363248,360141,363248,13160395820
GheymatVazniAr,d,20230108,000000,365862,371850,365862,371697,15530823226
GheymatVazniAr,d,20230109,000000,372492,374351,371901,374350,16634429489
GheymatVazniAr,d,20230110,000000,377138,380715,377138,379188,14354197714
GheymatVazniAr,d,20230111,000000,378446,378446,375528,375528,13601418544
GheymatVazniAr,d,20230114,000000,373572,373627,370843,373625,9366296994
GheymatVazniAr,d,20230115,000000,373625.12,373625,373625,373625,0
GheymatVazniAr,d,20230116,000000,374978,382028,374978,382020,12333097456
GheymatVazniAr,d,20230117,000000,383408,384834,383408,383421,13657334691
GheymatVazniAr,d,20230118,000000,383239,383897,382498,382626,12179707292
GheymatVazniAr,d,20230121,000000,382550,382550,375431,375431,13453915518
GheymatVazniAr,d,20230122,000000,375593,376624,373501,374377,10577422017
GheymatVazniAr,d,20230123,000000,375574,377761,374609,374609,12575409865
GheymatVazniAr,d,20230124,000000,374709,374709,372821,372821,7529769754
GheymatVazniAr,d,20230125,000000,372937,372937,365097,365098,11493054160
GheymatVazniAr,d,20230128,000000,365179,365258,362408,362409,9403384768
GheymatVazniAr,d,20230129,000000,361830,361830,349294,349296,11035874312
GheymatVazniAr,d,20230130,000000,349219,349797,346863,348728,8976236231
GheymatVazniAr,d,20230131,000000,349185,352814,349185,352530,7917392767
GheymatVazniAr,d,20230201,000000,352754,352755,352335,352687,6038756583
GheymatVazniAr,d,20230205,000000,352627,352627,348745,348745,7500863943
GheymatVazniAr,d,20230206,000000,348439,348439,347594,348204,6348467965
GheymatVazniAr,d,20230207,000000,348620,352429,348620,352429,5827971979
GheymatVazniAr,d,20230208,000000,352826,353521,352781,352781,5026161562
GheymatVazniAr,d,20230212,000000,352733,352733,349911,349911,3851024293
GheymatVazniAr,d,20230213,000000,350037,351238,350037,350431,4328297314
GheymatVazniAr,d,20230214,000000,350398,350403,348090,348090,4062888178
GheymatVazniAr,d,20230215,000000,348025,348025,345110,345110,3892537574
GheymatVazniAr,d,20230219,000000,345248,347059,345248,347020,5063132424
GheymatVazniAr,d,20230220,000000,350447,360802,350447,360802,8483957278
GheymatVazniAr,d,20230221,000000,367747,376060,367747,375547,14426474195
GheymatVazniAr,d,20230222,000000,375693,376398,374210,374908,10544745520
GheymatVazniAr,d,20230225,000000,383643,393508,383643,393508,13556554002
GheymatVazniAr,d,20230226,000000,405620,410422,405620,408336,22620502058
GheymatVazniAr,d,20230227,000000,406932,411446,405679,409416,17713155822
GheymatVazniAr,d,20230228,000000,410531,415999,409600,415989,12259279575
GheymatVazniAr,d,20230301,000000,415296,415296,412289,412289,13415727795
GheymatVazniAr,d,20230304,000000,410100,410100,404694,404695,9247930897
GheymatVazniAr,d,20230305,000000,405255,407166,405255,406447,8490864230
GheymatVazniAr,d,20230306,000000,405795,405795,403067,404105,8312706405
GheymatVazniAr,d,20230307,000000,404503,411333,404503,411290,11530311616
GheymatVazniAr,d,20230311,000000,412760,413707,410996,410996,11632568741
GheymatVazniAr,d,20230312,000000,409577,409577,403400,403407,7661052745
GheymatVazniAr,d,20230313,000000,403502,404759,403034,403034,7154953020
GheymatVazniAr,d,20230314,000000,403093,403572,403093,403226,7024906888
GheymatVazniAr,d,20230315,000000,403575,411820,403575,411812,10100454024
GheymatVazniAr,d,20230318,000000,414004,431160,414004,430792,13169730439
GheymatVazniAr,d,20230319,000000,434521,443160,434521,443160,12696341080
GheymatVazniAr,d,20230325,000000,445151,451720,445151,451710,0
GheymatVazniAr,d,20230326,000000,452656,459768,452656,456322,13068784901
GheymatVazniAr,d,20230327,000000,455913,458682,454406,458682,11111588754
GheymatVazniAr,d,20230328,000000,460099,462684,460099,462120,12991497357
GheymatVazniAr,d,20230329,000000,463016,469874,463016,469874,14082242366
GheymatVazniAr,d,20230403,000000,466640,472414,464690,472414,15154252530
GheymatVazniAr,d,20230404,000000,474728,482465,474728,479000,16001184498
GheymatVazniAr,d,20230405,000000,477862,483151,477117,483150,14482016677
GheymatVazniAr,d,20230408,000000,484020,498191,484020,497825,19124812844
GheymatVazniAr,d,20230409,000000,498144,500562,498144,500143,18009276301
GheymatVazniAr,d,20230410,000000,501828,503973,495095,495095,20559826937
GheymatVazniAr,d,20230411,000000,493777,493777,491174,492747,14205959866
GheymatVazniAr,d,20230415,000000,497002,509479,497002,509438,16860140773
GheymatVazniAr,d,20230416,000000,512140,514503,511374,514153,19908393841
GheymatVazniAr,d,20230417,000000,513942,517448,512847,517367,17965656043
GheymatVazniAr,d,20230418,000000,518846,526905,518846,525537,21124438100
GheymatVazniAr,d,20230419,000000,525780,526497,524162,525242,16622599774
GheymatVazniAr,d,20230424,000000,525554,525776,523186,524625,13635448945
GheymatVazniAr,d,20230425,000000,526717,536291,526717,534145,17528130915
GheymatVazniAr,d,20230426,000000,533492,533974,530422,533244,17971185558
GheymatVazniAr,d,20230429,000000,539720,549762,539720,549762,23130917886
GheymatVazniAr,d,20230430,000000,555059,558980,555059,558924,19629866112
GheymatVazniAr,d,20230501,000000,560985,561064,557091,559193,20087031919
GheymatVazniAr,d,20230502,000000,560614,567690,560614,567690,19384690781
GheymatVazniAr,d,20230503,000000,569277,569496,566865,566865,24039144426
GheymatVazniAr,d,20230506,000000,569767,571501,569767,571500,24321644548
GheymatVazniAr,d,20230507,000000,574429,574429,550036,550036,21689300180
GheymatVazniAr,d,20230508,000000,537253,537253,521680,521680,11677097025
GheymatVazniAr,d,20230509,000000,510970,519748,509630,519716,23649508737
GheymatVazniAr,d,20230510,000000,522577,526142,513376,513376,17689865334
GheymatVazniAr,d,20230513,000000,511248,511248,498548,498901,16539467699
GheymatVazniAr,d,20230514,000000,502376,515099,502376,515039,16408474058
GheymatVazniAr,d,20230515,000000,517938,518629,516102,518503,13596600832
GheymatVazniAr,d,20230517,000000,518664,523002,518664,522999,11376819019
GheymatVazniAr,d,20230520,000000,524484,524695,516549,516549,12429431557
GheymatVazniAr,d,20230521,000000,516220,517624,514920,517565,9716947991
GheymatVazniAr,d,20230522,000000,518918,521426,518918,521085,12546748570
GheymatVazniAr,d,20230523,000000,521867,525267,521867,523795,11152935495
GheymatVazniAr,d,20230524,000000,527790,528605,527108,527108,11003594294
GheymatVazniAr,d,20230527,000000,526321,526321,519184,519184,10025349931
GheymatVazniAr,d,20230528,000000,518552,518552,506614,506997,11516872891
GheymatVazniAr,d,20230529,000000,507758,511144,507758,510858,8576695105
GheymatVazniAr,d,20230530,000000,511545,514120,511545,513733,8574187566
GheymatVazniAr,d,20230531,000000,513761,513761,509345,509830,7784125166
GheymatVazniAr,d,20230603,000000,509871,511770,509724,511092,5997350491
GheymatVazniAr,d,20230606,000000,511581,513304,511581,513288,7949710348
GheymatVazniAr,d,20230607,000000,513537,513822,513031,513031,7839031414
GheymatVazniAr,d,20230610,000000,510411,510411,496257,496257,7855906623
GheymatVazniAr,d,20230611,000000,495790,496004,494672,494672,7235205787
GheymatVazniAr,d,20230612,000000,494858,494858,480451,480451,9739266990
GheymatVazniAr,d,20230613,000000,480470,482641,480470,482641,6685836893
GheymatVazniAr,d,20230614,000000,483469,489048,483469,488474,7075034668
GheymatVazniAr,d,20230617,000000,489151,490175,488589,488589,6727303147
GheymatVazniAr,d,20230618,000000,488367,488367,483898,483898,7459282633
GheymatVazniAr,d,20230619,000000,483764,485124,483764,484157,7707532121
GheymatVazniAr,d,20230620,000000,484145,484766,483462,484680,4905166308
GheymatVazniAr,d,20230621,000000,485043,486945,485043,485740,5194670933
GheymatVazniAr,d,20230624,000000,485764,485764,483025,483025,6449475643
GheymatVazniAr,d,20230625,000000,484569,489230,484569,488978,7456409902
GheymatVazniAr,d,20230626,000000,488706,490565,488669,490393,6514870169
GheymatVazniAr,d,20230627,000000,490254,490254,484157,484157,6320757164
GheymatVazniAr,d,20230628,000000,482876,482876,480625,480853,5542948857
GheymatVazniAr,d,20230701,000000,480746,480911,478658,478658,5034034788
GheymatVazniAr,d,20230702,000000,478763,481743,478763,481144,5789502705
GheymatVazniAr,d,20230703,000000,481504,486952,481504,485054,6609473890
GheymatVazniAr,d,20230704,000000,485488,489610,485488,489046,6962093331
GheymatVazniAr,d,20230705,000000,489093,489846,488566,488566,6117654884
GheymatVazniAr,d,20230708,000000,488748,488935,486365,486365,5068117103
GheymatVazniAr,d,20230709,000000,486118,486118,481298,481298,5892036707
GheymatVazniAr,d,20230710,000000,481105,481105,477253,477253,5809824208
GheymatVazniAr,d,20230711,000000,477175,477175,470546,470546,8521267021
GheymatVazniAr,d,20230712,000000,470043,470043,457950,457950,8130620426
GheymatVazniAr,d,20230715,000000,458192,460212,455517,455517,4685610938
GheymatVazniAr,d,20230716,000000,455374,455374,444102,444102,5876735737
GheymatVazniAr,d,20230717,000000,443460,443460,429669,429823,7785795614
GheymatVazniAr,d,20230718,000000,430386,439297,430386,438797,7485413870
GheymatVazniAr,d,20230719,000000,439450,444870,439450,442216,5912005982
GheymatVazniAr,d,20230722,000000,441424,441424,428587,428587,4603850665
GheymatVazniAr,d,20230723,000000,428228,428599,424686,424686,3641994379
GheymatVazniAr,d,20230724,000000,425323,429308,425323,428977,4022710333
GheymatVazniAr,d,20230725,000000,429418,431648,429418,429576,4878085875
GheymatVazniAr,d,20230726,000000,429531,429531,428581,429282,4227819569
GheymatVazniAr,d,20230729,000000,429270,429779,428472,428473,4087553668
GheymatVazniAr,d,20230730,000000,428230,428230,421868,421868,6759380738
GheymatVazniAr,d,20230731,000000,422069,423207,422069,423206,4699208214
GheymatVazniAr,d,20230801,000000,423353.79,427443.1,423353.79,427440.71,4302476203
GheymatVazniAr,d,20230805,000000,428141,435885,428141,434813,6028840078
GheymatVazniAr,d,20230806,000000,435055,436309,434787,436302,4890834637
GheymatVazniAr,d,20230807,000000,436795,438957,436795,438507,6936466699
GheymatVazniAr,d,20230808,000000,438369,438369,435683,435685,4763104975
GheymatVazniAr,d,20230809,000000,436112.72,436662.71,435357.53,435496.13,3960407473
GheymatVazniAr,d,20230812,000000,434992,434992,425373,425373,5295548284
GheymatVazniAr,d,20230813,000000,425047,425047,424076,425005,4784380189
GheymatVazniAr,d,20230814,000000,425374,427520,425374,426953,3893108947
GheymatVazniAr,d,20230815,000000,426856,426856,422920,422923,4669021344
GheymatVazniAr,d,20230816,000000,423046,423087,421930,421930,3285775109
GheymatVazniAr,d,20230819,000000,421971,421971,418490,418490,4034786732
GheymatVazniAr,d,20230820,000000,418486,418486,417623,417656,3929532266
GheymatVazniAr,d,20230821,000000,417738,418650,417738,418171,3407248806
GheymatVazniAr,d,20230822,000000,418120,418120,414277,414283,4021779851
GheymatVazniAr,d,20230823,000000,414224,416076,414219,416066,3634606188
GheymatVazniAr,d,20230826,000000,416864,426009,416864,426006,5517003774
GheymatVazniAr,d,20230827,000000,426758,438487,426758,438483,9555380863
GheymatVazniAr,d,20230828,000000,439270,445617,439270,443786,8009910416
GheymatVazniAr,d,20230829,000000,444744,447376,444744,445680,6693200788
GheymatVazniAr,d,20230830,000000,446122.52,447804.22,446122.52,447729.86,7942916228
GheymatVazniAr,d,20230902,000000,448070,448888,447486,447934,6351028490
GheymatVazniAr,d,20230903,000000,447906,449311,447746,449211,4961868331
GheymatVazniAr,d,20230904,000000,449281,454423,449281,454295,6622807349
GheymatVazniAr,d,20230905,000000,455125.44,458385.16,455125.44,457419.2,6783300890
GheymatVazniAr,d,20230909,000000,457319,457319,452875,452875,5675142297
GheymatVazniAr,d,20230910,000000,452492,452492,451477,451603,4220775375
GheymatVazniAr,d,20230911,000000,451665,451736,451131,451131,4042160732
GheymatVazniAr,d,20230912,000000,451190,452565,451190,452080,4187430467
GheymatVazniAr,d,20230913,000000,452274.5,452809.43,451997.55,452008.23,4135810830
GheymatVazniAr,d,20230917,000000,452139,453974,452139,453928,5204821810
GheymatVazniAr,d,20230918,000000,453998,454122,453439,453442,4928661633
GheymatVazniAr,d,20230919,000000,453440,453440,452372,452379,4028030458
GheymatVazniAr,d,20230920,000000,452346,452346,450816,450832,3840500758
