<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
price_usd_nerkhapi,d,20230710,000000,498000,498000,498000,498000
price_usd_nerkhapi,d,20230711,000000,491000,491000,491000,491000
price_usd_nerkhapi,d,20230712,000000,492500,492500,492500,492500
price_usd_nerkhapi,d,20230713,000000,493000,493000,493000,493000
price_usd_nerkhapi,d,20230714,000000,493000,493000,493000,493000
price_usd_nerkhapi,d,20230715,000000,489000,489000,489000,489000
price_usd_nerkhapi,d,20230716,000000,487000,487000,487000,487000
price_usd_nerkhapi,d,20230717,000000,492500,492500,492500,492500
price_usd_nerkhapi,d,20230718,000000,488500,488500,488500,488500
price_usd_nerkhapi,d,20230719,000000,485500,485500,485500,485500
price_usd_nerkhapi,d,20230720,000000,487000,487000,487000,487000
price_usd_nerkhapi,d,20230721,000000,487000,487000,487000,487000
price_usd_nerkhapi,d,20230722,000000,486500,486500,486500,486500
price_usd_nerkhapi,d,20230723,000000,483500,483500,483500,483500
price_usd_nerkhapi,d,20230724,000000,485500,485500,485500,485500
price_usd_nerkhapi,d,20230725,000000,489500,489500,489500,489500
price_usd_nerkhapi,d,20230726,000000,489500,489500,489500,489500
price_usd_nerkhapi,d,20230727,000000,490000,490000,490000,490000
price_usd_nerkhapi,d,20230728,000000,490000,490000,490000,490000
price_usd_nerkhapi,d,20230729,000000,491500,491500,491500,491500
price_usd_nerkhapi,d,20230730,000000,489500,489500,489500,489500
price_usd_nerkhapi,d,20230731,000000,493500,493500,493500,493500
price_usd_nerkhapi,d,20230801,000000,503500,503500,503500,503500
price_usd_nerkhapi,d,20230802,000000,501000,501000,501000,501000
price_usd_nerkhapi,d,20230803,000000,502000,502000,502000,502000
price_usd_nerkhapi,d,20230804,000000,502000,502000,502000,502000
price_usd_nerkhapi,d,20230805,000000,495500,495500,495500,495500
price_usd_nerkhapi,d,20230806,000000,497500,497500,497500,497500
price_usd_nerkhapi,d,20230807,000000,496000,496000,496000,496000
price_usd_nerkhapi,d,20230808,000000,494500,494500,494500,494500
price_usd_nerkhapi,d,20230809,000000,497000,497000,497000,497000
price_usd_nerkhapi,d,20230810,000000,498000,498000,498000,498000
price_usd_nerkhapi,d,20230811,000000,488000,488000,488000,488000
price_usd_nerkhapi,d,20230812,000000,487000,487000,487000,487000
price_usd_nerkhapi,d,20230813,000000,494500,494500,494500,494500
price_usd_nerkhapi,d,20230814,000000,494500,494500,494500,494500
price_usd_nerkhapi,d,20230815,000000,494500,494500,494500,494500
price_usd_nerkhapi,d,20230816,000000,491000,491000,491000,491000
price_usd_nerkhapi,d,20230817,000000,490500,490500,490500,490500
price_usd_nerkhapi,d,20230818,000000,490500,490500,490500,490500
price_usd_nerkhapi,d,20230819,000000,490000,490000,490000,490000
price_usd_nerkhapi,d,20230820,000000,488500,488500,488500,488500
price_usd_nerkhapi,d,20230821,000000,488500,488500,488500,488500
price_usd_nerkhapi,d,20230822,000000,493500,493500,493500,493500
price_usd_nerkhapi,d,20230823,000000,491500,491500,491500,491500
price_usd_nerkhapi,d,20230824,000000,493000,493000,493000,493000
price_usd_nerkhapi,d,20230825,000000,493000,493000,493000,493000
price_usd_nerkhapi,d,20230826,000000,490000,490000,490000,490000
price_usd_nerkhapi,d,20230827,000000,492000,492000,492000,492000
price_usd_nerkhapi,d,20230828,000000,491500,491500,491500,491500
price_usd_nerkhapi,d,20230829,000000,492500,492500,492500,492500
price_usd_nerkhapi,d,20230830,000000,492500,492500,492500,492500
price_usd_nerkhapi,d,20230831,000000,491500,491500,491500,491500
price_usd_nerkhapi,d,20230901,000000,491500,491500,491500,491500
price_usd_nerkhapi,d,20230902,000000,494500,494500,494500,494500
price_usd_nerkhapi,d,20230903,000000,497500,497500,497500,497500
price_usd_nerkhapi,d,20230904,000000,497000,497000,497000,497000
price_usd_nerkhapi,d,20230905,000000,497500,497500,497500,497500
price_usd_nerkhapi,d,20230906,000000,497000,497000,497000,497000
price_usd_nerkhapi,d,20230907,000000,497500,497500,497500,497500
price_usd_nerkhapi,d,20230908,000000,497500,497500,497500,497500
price_usd_nerkhapi,d,20230909,000000,499000,499000,499000,499000
price_usd_nerkhapi,d,20230910,000000,498000,498000,498000,498000
price_usd_nerkhapi,d,20230911,000000,497000,497000,497000,497000
price_usd_nerkhapi,d,20230912,000000,498000,498000,498000,498000
price_usd_nerkhapi,d,20230913,000000,501000,501000,501000,501000
price_usd_nerkhapi,d,20230914,000000,501000,501000,501000,501000
price_usd_nerkhapi,d,20230915,000000,501000,501000,501000,501000
price_usd_nerkhapi,d,20230916,000000,499000,499000,499000,499000
price_usd_nerkhapi,d,20230917,000000,497500,497500,497500,497500
price_usd_nerkhapi,d,20230918,000000,496500,496500,496500,496500
price_usd_nerkhapi,d,20230919,000000,496500,496500,496500,496500
price_usd_nerkhapi,d,20230920,000000,492000,492000,492000,492000
price_usd_nerkhapi,d,20230921,000000,494500,494500,494500,494500
price_usd_nerkhapi,d,20230922,000000,494500,494500,494500,494500
price_usd_nerkhapi,d,20230923,000000,493500,493500,493500,493500
price_usd_nerkhapi,d,20230924,000000,493500,493500,493500,493500
price_usd_nerkhapi,d,20230925,000000,495000,495000,495000,495000
price_usd_nerkhapi,d,20230926,000000,493000,493000,493000,493000
price_usd_nerkhapi,d,20230927,000000,494500,494500,494500,494500
price_usd_nerkhapi,d,20230928,000000,497000,497000,497000,497000
price_usd_nerkhapi,d,20230929,000000,497000,497000,497000,497000
price_usd_nerkhapi,d,20230930,000000,495000,495000,495000,495000
price_usd_nerkhapi,d,20231001,000000,494500,494500,494500,494500
price_usd_nerkhapi,d,20231002,000000,495500,495500,495500,495500
price_usd_nerkhapi,d,20231003,000000,495500,495500,495500,495500
price_usd_nerkhapi,d,20231004,000000,495000,495000,495000,495000
price_usd_nerkhapi,d,20231005,000000,497500,497500,497500,497500
price_usd_nerkhapi,d,20231006,000000,497500,497500,497500,497500
price_usd_nerkhapi,d,20231007,000000,505500,505500,505500,505500
price_usd_nerkhapi,d,20231008,000000,524500,524500,524500,524500
price_usd_nerkhapi,d,20231009,000000,530000,530000,530000,530000
price_usd_nerkhapi,d,20231010,000000,523000,523000,523000,523000
price_usd_nerkhapi,d,20231011,000000,516000,516000,516000,516000
price_usd_nerkhapi,d,20231012,000000,515500,515500,515500,515500
price_usd_nerkhapi,d,20231013,000000,515500,515500,515500,515500
price_usd_nerkhapi,d,20231014,000000,509500,509500,509500,509500
price_usd_nerkhapi,d,20231015,000000,507000,507000,507000,507000
price_usd_nerkhapi,d,20231016,000000,503000,503000,503000,503000
price_usd_nerkhapi,d,20231017,000000,510000,510000,510000,510000
price_usd_nerkhapi,d,20231018,000000,513000,513000,513000,513000
price_usd_nerkhapi,d,20231019,000000,511000,511000,511000,511000
price_usd_nerkhapi,d,20231020,000000,509000,509000,509000,509000
price_usd_nerkhapi,d,20231021,000000,502500,502500,502500,502500
price_usd_nerkhapi,d,20231022,000000,505500,505500,505500,505500
price_usd_nerkhapi,d,20231023,000000,507000,507000,507000,507000
price_usd_nerkhapi,d,20231024,000000,507500,507500,507500,507500
price_usd_nerkhapi,d,20231025,000000,512000,512000,512000,512000
price_usd_nerkhapi,d,20231026,000000,511500,511500,511500,511500
price_usd_nerkhapi,d,20231028,000000,520000,520000,520000,520000
price_usd_nerkhapi,d,20231029,000000,513500,513500,513500,513500
price_usd_nerkhapi,d,20231030,000000,513500,513500,513500,513500
price_usd_nerkhapi,d,20231031,000000,516000,516000,516000,516000
price_usd_nerkhapi,d,20231101,000000,517000,517000,517000,517000
price_usd_nerkhapi,d,20231102,000000,521000,521000,521000,521000
price_usd_nerkhapi,d,20231103,000000,520000,520000,520000,520000
price_usd_nerkhapi,d,20231104,000000,512000,512000,512000,512000
price_usd_nerkhapi,d,20231105,000000,513500,513500,513500,513500
price_usd_nerkhapi,d,20231106,000000,514000,514000,514000,514000
price_usd_nerkhapi,d,20231107,000000,513000,513000,513000,513000
price_usd_nerkhapi,d,20231108,000000,513000,513000,513000,513000
price_usd_nerkhapi,d,20231109,000000,514000,514000,514000,514000
price_usd_nerkhapi,d,20231110,000000,513000,513000,513000,513000
price_usd_nerkhapi,d,20231111,000000,513500,513500,513500,513500
price_usd_nerkhapi,d,20231112,000000,513500,513500,513500,513500
price_usd_nerkhapi,d,20231113,000000,512000,512000,512000,512000
price_usd_nerkhapi,d,20231114,000000,511000,511000,511000,511000
price_usd_nerkhapi,d,20231115,000000,509500,509500,509500,509500
price_usd_nerkhapi,d,20231116,000000,509500,509500,509500,509500
price_usd_nerkhapi,d,20231117,000000,509000,509000,509000,509000
price_usd_nerkhapi,d,20231118,000000,506500,506500,506500,506500
price_usd_nerkhapi,d,20231119,000000,504500,504500,504500,504500
price_usd_nerkhapi,d,20231120,000000,504000,504000,504000,504000
price_usd_nerkhapi,d,20231121,000000,504000,504000,504000,504000
price_usd_nerkhapi,d,20231122,000000,504500,504500,504500,504500
price_usd_nerkhapi,d,20231123,000000,504500,504500,504500,504500
price_usd_nerkhapi,d,20231124,000000,505500,505500,505500,505500
price_usd_nerkhapi,d,20231125,000000,505000,505000,505000,505000
price_usd_nerkhapi,d,20231126,000000,504000,504000,504000,504000
price_usd_nerkhapi,d,20231127,000000,504000,504000,504000,504000
price_usd_nerkhapi,d,20231128,000000,505000,505000,505000,505000
price_usd_nerkhapi,d,20231129,000000,506000,506000,506000,506000
price_usd_nerkhapi,d,20231130,000000,505500,505500,505500,505500
price_usd_nerkhapi,d,20231201,000000,506000,506000,506000,506000
price_usd_nerkhapi,d,20231202,000000,505500,505500,505500,505500
price_usd_nerkhapi,d,20231203,000000,505500,505500,505500,505500
price_usd_nerkhapi,d,20231204,000000,506000,506000,506000,506000
price_usd_nerkhapi,d,20231205,000000,505000,505000,505000,505000
price_usd_nerkhapi,d,20231206,000000,504500,504500,504500,504500
price_usd_nerkhapi,d,20231207,000000,504000,504000,504000,504000
price_usd_nerkhapi,d,20231208,000000,504000,504000,504000,504000
price_usd_nerkhapi,d,20231209,000000,505000,505000,505000,505000
price_usd_nerkhapi,d,20231210,000000,504000,504000,504000,504000
price_usd_nerkhapi,d,20231211,000000,505500,505500,505500,505500
price_usd_nerkhapi,d,20231212,000000,504000,504000,504000,504000
price_usd_nerkhapi,d,20231213,000000,504000,504000,504000,504000
price_usd_nerkhapi,d,20231214,000000,504500,504500,504500,504500
price_usd_nerkhapi,d,20231215,000000,504500,504500,504500,504500
price_usd_nerkhapi,d,20231216,000000,503500,503500,503500,503500
price_usd_nerkhapi,d,20231217,000000,503500,503500,503500,503500
price_usd_nerkhapi,d,20231218,000000,502500,502500,502500,502500
price_usd_nerkhapi,d,20231219,000000,501000,501000,501000,501000
price_usd_nerkhapi,d,20231220,000000,499000,499000,499000,499000
price_usd_nerkhapi,d,20231221,000000,501000,501000,501000,501000
price_usd_nerkhapi,d,20231222,000000,501000,501000,501000,501000
price_usd_nerkhapi,d,20231223,000000,503500,503500,503500,503500
price_usd_nerkhapi,d,20231224,000000,501000,501000,501000,501000
price_usd_nerkhapi,d,20231225,000000,503000,503000,503000,503000
price_usd_nerkhapi,d,20231226,000000,502500,502500,502500,502500
price_usd_nerkhapi,d,20231227,000000,503500,503500,503500,503500
